,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Timestamp_merge_UTC,WindType,OperatorSet,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean,cr_avg_start,cr_avg_end,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,tc_Classification,Detection,cr_kgh_CH4_mean,cr_kgh_CH4_lower,cr_kgh_CH4_upper
97,400,60.0,50.0,1.0,1.0,,2021-07-30 17:33:47+00:00,,,,Methane,145.3994498,210.86147409999998,275.3189123,146.4040359,,2.375955663,,,1.0,,2021-07-30 17:33:28+00:00,2021-07-30 17:33:28+00:00,NASA-GEOS,CarbonMapper,,89571.0,4.0,218645.0,89571.0,,90208.17777777759,2021-07-30 17:31:58+00:00,2021-07-30 17:33:28+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1133.12,True,TP,1.0,1457.875761647114,1380.5425517322767,1548.8551425683356
98,608,268.0,40.0,1.0,1.0,,2021-07-30 17:33:47+00:00,,,,Methane,145.3994498,121.4369392,163.02493940000002,79.84893891,,1.368333333,,,1.0,,2021-07-30 17:33:28+00:00,2021-07-30 17:33:28+00:00,Sonic,CarbonMapper,,89571.0,4.0,218645.0,89571.0,,90208.17777777759,2021-07-30 17:31:58+00:00,2021-07-30 17:33:28+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1133.12,True,TP,1.0,1455.2385545094828,1378.0069131630046,1542.1383881761217
99,401,61.0,51.0,1.0,1.0,,2021-07-30 17:35:51+00:00,,,,Methane,117.88129620000001,336.624144,424.1802559,249.0680321,,2.375955663,,,1.0,,2021-07-30 17:35:28+00:00,2021-07-30 17:35:28+00:00,NASA-GEOS,CarbonMapper,,88386.0,4.0,218645.0,88386.0,,89037.33333333315,2021-07-30 17:33:58+00:00,2021-07-30 17:35:28+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1293.645,True,TP,1.0,1438.5960902066367,1355.7184734686075,1530.8009025761012
100,609,269.0,41.0,1.0,1.0,,2021-07-30 17:35:51+00:00,,,,Methane,117.88129620000001,144.9381003,189.64938940000002,100.22681109999999,,1.023,,,1.0,,2021-07-30 17:35:28+00:00,2021-07-30 17:35:28+00:00,Sonic,CarbonMapper,,88386.0,4.0,218645.0,88386.0,,89037.33333333315,2021-07-30 17:33:58+00:00,2021-07-30 17:35:28+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1293.645,True,TP,1.0,1437.5091670220372,1362.189051142149,1525.9720651496987
101,402,62.0,52.0,1.0,1.0,,2021-07-30 17:37:54+00:00,,,,Methane,144.77914209999997,277.21020580000004,356.6497092,197.7707024,,2.375955663,,,1.0,,2021-07-30 17:37:35+00:00,2021-07-30 17:37:35+00:00,NASA-GEOS,CarbonMapper,,85415.0,4.0,218645.0,85415.0,,86478.03333333315,2021-07-30 17:36:05+00:00,2021-07-30 17:37:35+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1615.72,True,TP,1.0,1397.4832193634966,1326.2035754648143,1481.887837982033
102,610,270.0,42.0,1.0,1.0,,2021-07-30 17:37:54+00:00,,,,Methane,144.77914209999997,449.6582739,583.8794803999999,315.43706729999997,,3.8539999999999996,,,1.0,,2021-07-30 17:37:35+00:00,2021-07-30 17:37:35+00:00,Sonic,CarbonMapper,,85415.0,4.0,218645.0,85415.0,,86478.03333333315,2021-07-30 17:36:05+00:00,2021-07-30 17:37:35+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1615.72,True,TP,1.0,1395.037279421524,1318.9567803752152,1478.256404593912
103,403,63.0,53.0,1.0,1.0,,2021-07-30 17:40:01+00:00,,,,Methane,85.95929269,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:39:44+00:00,2021-07-30 17:39:44+00:00,NASA-GEOS,CarbonMapper,,43700.0,4.0,218645.0,43700.0,,52969.99999999981,2021-07-30 17:38:14+00:00,2021-07-30 17:39:44+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,2027.12,True,ER,-1.0,855.3677001630272,805.5335208879064,910.2245457679663
104,404,64.0,54.0,1.0,1.0,,2021-07-30 17:42:07+00:00,,,,Methane,110.06361799999999,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:41:50+00:00,2021-07-30 17:41:50+00:00,NASA-GEOS,CarbonMapper,,43214.0,4.0,218645.0,43214.0,,43505.59999999982,2021-07-30 17:40:20+00:00,2021-07-30 17:41:50+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,264.065,True,ER,-1.0,702.1193939332911,660.4784152735876,746.7764542973164
105,405,65.0,55.0,1.0,1.0,,2021-07-30 17:44:14+00:00,,,,Methane,135.66502869999997,217.2858959,275.5372264,159.0345654,,2.375955663,,,1.0,,2021-07-30 17:43:50+00:00,2021-07-30 17:43:50+00:00,NASA-GEOS,CarbonMapper,,42500.0,4.0,218645.0,42500.0,,42945.66666666648,2021-07-30 17:42:20+00:00,2021-07-30 17:43:50+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,765.0949999999999,True,TP,1.0,693.8589729194916,654.4550759009572,740.9637702335431
106,611,271.0,43.0,1.0,1.0,,2021-07-30 17:44:14+00:00,,,,Methane,135.66502869999997,421.2279065,531.960899,310.4949139,,4.606,,,1.0,,2021-07-30 17:43:50+00:00,2021-07-30 17:43:50+00:00,Sonic,CarbonMapper,,42500.0,4.0,218645.0,42500.0,,42945.66666666648,2021-07-30 17:42:20+00:00,2021-07-30 17:43:50+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,765.0949999999999,True,TP,1.0,693.7037801335218,651.5828492353501,738.6743579977796
107,406,66.0,56.0,1.0,1.0,,2021-07-30 17:46:12+00:00,,,,Methane,145.1516448,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:45:57+00:00,2021-07-30 17:45:57+00:00,NASA-GEOS,CarbonMapper,,41192.0,4.0,218645.0,41192.0,,41808.688888888704,2021-07-30 17:44:27+00:00,2021-07-30 17:45:57+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1249.915,True,ER,-1.0,674.8730665816823,634.515627005415,721.0348521396269
108,407,67.0,57.0,1.0,1.0,,2021-07-30 17:48:22+00:00,,,,Methane,145.24462119999998,216.1846862,264.8350339,167.5343386,,2.375955663,,,1.0,,2021-07-30 17:48:06+00:00,2021-07-30 17:48:06+00:00,NASA-GEOS,CarbonMapper,,40873.0,4.0,218645.0,40873.0,,41149.91111111092,2021-07-30 17:46:36+00:00,2021-07-30 17:48:06+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1550.805,True,TP,1.0,663.2043545338322,623.8394733450556,706.3768083868302
109,612,272.0,44.0,1.0,1.0,,2021-07-30 17:48:22+00:00,,,,Methane,145.24462119999998,112.58312920000002,141.50647990000002,83.65977857,,1.237333333,,,1.0,,2021-07-30 17:48:06+00:00,2021-07-30 17:48:06+00:00,Sonic,CarbonMapper,,40873.0,4.0,218645.0,40873.0,,41149.91111111092,2021-07-30 17:46:36+00:00,2021-07-30 17:48:06+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1550.805,True,TP,1.0,664.3669514786259,622.7731676103158,707.0285550369841
110,408,68.0,58.0,1.0,1.0,,2021-07-30 17:50:33+00:00,,,,Methane,138.2931669,169.39617280000002,210.6046947,128.1876509,,2.375955663,,,1.0,,2021-07-30 17:50:15+00:00,2021-07-30 17:50:15+00:00,NASA-GEOS,CarbonMapper,,39644.0,4.0,218645.0,39644.0,,40491.23333333315,2021-07-30 17:48:45+00:00,2021-07-30 17:50:15+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1743.6550000000002,True,TP,1.0,653.2818396366206,614.2998455521532,694.877701721815
111,613,273.0,45.0,1.0,1.0,,2021-07-30 17:50:33+00:00,,,,Methane,138.2931669,166.7138517,214.2501097,119.17759369999999,,2.338333333,,,1.0,,2021-07-30 17:50:15+00:00,2021-07-30 17:50:15+00:00,Sonic,CarbonMapper,,39644.0,4.0,218645.0,39644.0,,40491.23333333315,2021-07-30 17:48:45+00:00,2021-07-30 17:50:15+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1743.6550000000002,True,TP,1.0,653.1299996678189,615.3107854812728,694.162877931735
112,409,69.0,59.0,1.0,1.0,,2021-07-30 17:52:32+00:00,,,,Methane,147.122398,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:52:10+00:00,2021-07-30 17:52:10+00:00,NASA-GEOS,CarbonMapper,,38766.0,4.0,218645.0,38766.0,,39390.35555555537,2021-07-30 17:50:40+00:00,2021-07-30 17:52:10+00:00,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1991.615,True,ER,-1.0,637.2888642999351,600.5877987189319,678.5876908931112
113,410,70.0,201.0,1.0,1.0,,2021-07-30 17:56:45+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 17:56:20+00:00,2021-07-30 17:56:20+00:00,NASA-GEOS,CarbonMapper,,0.0,4.0,218645.0,0.0,,0.0,2021-07-30 17:54:50+00:00,2021-07-30 17:56:20+00:00,TX,2021-07-30 17:55:24+00:00,2021-07-31 15:22:50+00:00,2014.0,255.815,True,TN,0.0,0.0,0.0,0.0
114,411,71.0,60.0,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,632.8907457,725.5742048,540.2072866,,4.16922915,,,1.0,,2021-07-31 15:27:30+00:00,2021-07-31 15:27:30+00:00,NASA-GEOS,CarbonMapper,,46765.88,4.0,218645.0,46765.88,,46765.879999999815,2021-07-31 15:26:00+00:00,2021-07-31 15:27:30+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1350.815,True,TP,1.0,753.8369335160518,712.1174886689969,800.6543082355665
115,614,274.0,46.0,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,681.7862971,781.0719895,582.5006047999999,,4.491333333,,,1.0,,2021-07-31 15:27:30+00:00,2021-07-31 15:27:30+00:00,Sonic,CarbonMapper,,46765.88,4.0,218645.0,46765.88,,46765.879999999815,2021-07-31 15:26:00+00:00,2021-07-31 15:27:30+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1350.815,True,TP,1.0,755.456257224202,709.9375216430258,803.7870626628678
116,412,72.0,61.0,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,141.03191130000002,622.3845257999999,796.1235499,448.6455017,,4.16922915,,,1.0,,2021-07-31 15:29:30+00:00,2021-07-31 15:29:30+00:00,NASA-GEOS,CarbonMapper,,46856.66,4.0,218645.0,46856.66,,46856.660000000076,2021-07-31 15:28:00+00:00,2021-07-31 15:29:30+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1910.985,True,TP,1.0,756.8612827468403,714.662958351768,804.038859743156
117,615,275.0,47.0,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,141.03191130000002,682.012753,878.6290748,485.3964311000001,,4.568666667,,,1.0,,2021-07-31 15:29:30+00:00,2021-07-31 15:29:30+00:00,Sonic,CarbonMapper,,46856.66,4.0,218645.0,46856.66,,46856.660000000076,2021-07-31 15:28:00+00:00,2021-07-31 15:29:30+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1910.985,True,TP,1.0,757.0320663116439,712.35545029841,809.9579963223493
118,413,73.0,62.0,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,144.0312466,446.7063661,530.2961457,363.1165865,,4.16922915,,,1.0,,2021-07-31 15:31:38+00:00,2021-07-31 15:31:38+00:00,NASA-GEOS,CarbonMapper,,46627.16,4.0,218645.0,46627.16,,46627.160000000076,2021-07-31 15:30:08+00:00,2021-07-31 15:31:38+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2412.24,True,TP,1.0,752.5652036551376,707.3729466134605,806.4425017347661
119,616,276.0,48.0,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,144.0312466,438.39604230000003,539.6416086,337.15047610000005,,4.091666667,,,1.0,,2021-07-31 15:31:38+00:00,2021-07-31 15:31:38+00:00,Sonic,CarbonMapper,,46627.16,4.0,218645.0,46627.16,,46627.160000000076,2021-07-31 15:30:08+00:00,2021-07-31 15:31:38+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2412.24,True,TP,1.0,752.3607797225924,709.6432473770062,801.874704698089
120,414,74.0,63.0,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,149.30840569999998,770.6916980000001,934.5023395,606.8810565,,4.16922915,,,1.0,,2021-07-31 15:33:32+00:00,2021-07-31 15:33:32+00:00,NASA-GEOS,CarbonMapper,,46453.76,4.0,218645.0,46453.76,,46453.759999999704,2021-07-31 15:32:02+00:00,2021-07-31 15:33:32+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2983.035,True,TP,1.0,750.4204443351995,706.4110982186202,796.7533572410391
121,617,277.0,49.0,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,149.30840569999998,919.9484031,1105.639649,734.2571576,,4.976666667,,,1.0,,2021-07-31 15:33:32+00:00,2021-07-31 15:33:32+00:00,Sonic,CarbonMapper,,46453.76,4.0,218645.0,46453.76,,46453.759999999704,2021-07-31 15:32:02+00:00,2021-07-31 15:33:32+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2983.035,True,TP,1.0,750.2121278802264,706.5984547974399,802.8628788785936
122,415,75.0,64.0,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,147.732867,813.0726135,922.4510016,703.6942254,,4.16922915,,,1.0,,2021-07-31 15:35:32+00:00,2021-07-31 15:35:32+00:00,NASA-GEOS,CarbonMapper,,46550.51,4.0,218645.0,46550.51,,46550.509999999704,2021-07-31 15:34:02+00:00,2021-07-31 15:35:32+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3491.44,True,TP,1.0,752.0958942279708,707.3909167511814,799.1559167102126
123,618,278.0,50.0,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,147.732867,722.1497787999999,825.4099434999999,618.8896141,,3.7030000000000003,,,1.0,,2021-07-31 15:35:32+00:00,2021-07-31 15:35:32+00:00,Sonic,CarbonMapper,,46550.51,4.0,218645.0,46550.51,,46550.509999999704,2021-07-31 15:34:02+00:00,2021-07-31 15:35:32+00:00,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3491.44,True,TP,1.0,752.279535604801,709.6627431454142,799.9589346077983
124,416,76.0,65.0,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,139.4596716,851.2585098999999,1035.081829,667.4351912,,4.16922915,,,1.0,,2021-07-31 15:37:18+00:00,2021-07-31 15:37:18+00:00,NASA-GEOS,CarbonMapper,,46505.45,4.0,218645.0,46505.45,,46505.45000000011,2021-07-31 15:35:48+00:00,2021-07-31 15:37:18+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,22.3,False,NE,-1.0,750.813339134793,705.1941060138481,800.7283234639863
125,619,279.0,51.0,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,139.4596716,1026.122895,1244.996056,807.2497344999999,,5.025666667,,,1.0,,2021-07-31 15:37:18+00:00,2021-07-31 15:37:18+00:00,Sonic,CarbonMapper,,46505.45,4.0,218645.0,46505.45,,46505.45000000011,2021-07-31 15:35:48+00:00,2021-07-31 15:37:18+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,22.3,False,NE,-1.0,750.4422559015092,708.2909911540283,797.6754654036569
126,417,77.0,66.0,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,143.5618334,777.9758038,950.4375176,605.51409,,4.16922915,,,1.0,,2021-07-31 15:39:38+00:00,2021-07-31 15:39:38+00:00,NASA-GEOS,CarbonMapper,,68264.45,4.0,218645.0,68264.45,,68264.45000000011,2021-07-31 15:38:08+00:00,2021-07-31 15:39:38+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,481.31,True,TP,1.0,1102.8810961884158,1043.883464155178,1173.5174925777005
127,620,280.0,52.0,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,143.5618334,647.3134352000001,843.0779984999999,451.54887180000003,,3.469,,,1.0,,2021-07-31 15:39:38+00:00,2021-07-31 15:39:38+00:00,Sonic,CarbonMapper,,68264.45,4.0,218645.0,68264.45,,68264.45000000011,2021-07-31 15:38:08+00:00,2021-07-31 15:39:38+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,481.31,True,TP,1.0,1104.5549825173025,1039.7618488475587,1174.5594274797377
128,418,78.0,67.0,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,144.9965517,763.5454334,916.0524016,611.0384652,,4.16922915,,,1.0,,2021-07-31 15:41:46+00:00,2021-07-31 15:41:46+00:00,NASA-GEOS,CarbonMapper,,67889.05,4.0,218645.0,67889.05,,67889.04999999974,2021-07-31 15:40:16+00:00,2021-07-31 15:41:46+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1017.485,True,TP,1.0,1098.3301610841636,1034.9516281031533,1168.2719550426925
129,621,281.0,53.0,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,144.9965517,889.1363242000001,1066.036931,712.2357175,,4.855,,,1.0,,2021-07-31 15:41:46+00:00,2021-07-31 15:41:46+00:00,Sonic,CarbonMapper,,67889.05,4.0,218645.0,67889.05,,67889.04999999974,2021-07-31 15:40:16+00:00,2021-07-31 15:41:46+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1017.485,True,TP,1.0,1095.3373493538281,1034.8856269345965,1164.3341834442576
130,419,79.0,68.0,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,135.9301291,765.9476846,911.1658518,620.7295174,,4.16922915,,,1.0,,2021-07-31 15:43:49+00:00,2021-07-31 15:43:49+00:00,NASA-GEOS,CarbonMapper,,67844.16,4.0,218645.0,67844.16,,67844.16000000008,2021-07-31 15:42:19+00:00,2021-07-31 15:43:49+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1479.375,True,TP,1.0,1094.8136680989162,1032.7570408438082,1162.382618407992
131,622,282.0,54.0,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,135.9301291,609.993252,789.8464305,430.1400735,,3.320333333,,,1.0,,2021-07-31 15:43:49+00:00,2021-07-31 15:43:49+00:00,Sonic,CarbonMapper,,67844.16,4.0,218645.0,67844.16,,67844.16000000008,2021-07-31 15:42:19+00:00,2021-07-31 15:43:49+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1479.375,True,TP,1.0,1096.1208315328558,1038.9158709025885,1165.8959407744646
132,420,80.0,69.0,1.0,1.0,,2021-07-31 15:46:03+00:00,,,,Methane,141.03191130000002,,#VALUE!,#VALUE!,,4.16922915,,,0.0,,2021-07-31 15:45:40+00:00,2021-07-31 15:45:40+00:00,NASA-GEOS,CarbonMapper,,67489.58,4.0,218645.0,67489.58,,67489.58,2021-07-31 15:44:10+00:00,2021-07-31 15:45:40+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1941.79,True,ER,-1.0,1089.7018923161156,1025.3438765416029,1159.1969634946993
133,421,81.0,70.0,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,141.03191130000002,669.7902761,813.1405909,526.4399613,,4.16922915,,,1.0,,2021-07-31 15:47:45+00:00,2021-07-31 15:47:45+00:00,NASA-GEOS,CarbonMapper,,66839.23,4.0,218645.0,66839.23,,66839.23000000037,2021-07-31 15:46:15+00:00,2021-07-31 15:47:45+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2545.335,True,TP,1.0,1079.103014204029,1021.7505747078685,1143.1928984876838
134,623,283.0,55.0,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,141.03191130000002,703.4901492,860.7268682,546.2534302,,4.379,,,1.0,,2021-07-31 15:47:45+00:00,2021-07-31 15:47:45+00:00,Sonic,CarbonMapper,,66839.23,4.0,218645.0,66839.23,,66839.23000000037,2021-07-31 15:46:15+00:00,2021-07-31 15:47:45+00:00,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2545.335,True,TP,1.0,1078.3231759449363,1015.9403388842853,1149.3234992627047
135,422,82.0,71.0,1.0,1.0,,2021-07-31 15:50:09+00:00,,,,Methane,135.532284,663.1824498999999,829.2952536,497.0696462,,4.16922915,,,1.0,,2021-07-31 15:49:47+00:00,2021-07-31 15:49:47+00:00,NASA-GEOS,CarbonMapper,,66444.43,4.0,218645.0,66444.43,,66444.42999999963,2021-07-31 15:48:17+00:00,2021-07-31 15:49:47+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,100.91000000000001,True,TP,1.0,1074.795906447262,1015.9372194302213,1137.7861967736535
136,624,284.0,56.0,1.0,1.0,,2021-07-31 15:50:09+00:00,,,,Methane,135.532284,773.113607,963.8103037000001,582.4169102999999,,4.860333333,,,1.0,,2021-07-31 15:49:47+00:00,2021-07-31 15:49:47+00:00,Sonic,CarbonMapper,,66444.43,4.0,218645.0,66444.43,,66444.42999999963,2021-07-31 15:48:17+00:00,2021-07-31 15:49:47+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,100.91000000000001,True,TP,1.0,1072.7107250106658,1010.9574143838339,1140.3186566723234
137,423,83.0,72.0,1.0,1.0,,2021-07-31 15:52:05+00:00,,,,Methane,134.8332303,874.0711702,1078.23567,669.9066702,,4.16922915,,,1.0,,2021-07-31 15:51:48+00:00,2021-07-31 15:51:48+00:00,NASA-GEOS,CarbonMapper,,78832.0,4.0,218645.0,78832.0,,78831.99999999993,2021-07-31 15:50:18+00:00,2021-07-31 15:51:48+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,629.3000000000001,True,TP,1.0,1274.033377957501,1199.8937746087327,1349.3099255258123
138,625,285.0,57.0,1.0,1.0,,2021-07-31 15:52:05+00:00,,,,Methane,134.8332303,907.9861342,1132.973753,682.9985154,,4.331,,,1.0,,2021-07-31 15:51:48+00:00,2021-07-31 15:51:48+00:00,Sonic,CarbonMapper,,78832.0,4.0,218645.0,78832.0,,78831.99999999993,2021-07-31 15:50:18+00:00,2021-07-31 15:51:48+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,629.3000000000001,True,TP,1.0,1271.2287942751218,1202.9505269829435,1348.024639882006
139,424,84.0,73.0,1.0,1.0,,2021-07-31 15:54:01+00:00,,,,Methane,115.4123044,866.6651286,1091.383368,641.9468892,,4.16922915,,,1.0,,2021-07-31 15:53:45+00:00,2021-07-31 15:53:45+00:00,NASA-GEOS,CarbonMapper,,77595.44,4.0,218645.0,77595.44,,77595.44000000034,2021-07-31 15:52:15+00:00,2021-07-31 15:53:45+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1084.75,True,TP,1.0,1252.612271178503,1182.6756520182867,1327.891881491749
140,626,286.0,58.0,1.0,1.0,,2021-07-31 15:54:01+00:00,,,,Methane,115.4123044,808.2055211,1053.921509,562.4895331,,3.888,,,1.0,,2021-07-31 15:53:45+00:00,2021-07-31 15:53:45+00:00,Sonic,CarbonMapper,,77595.44,4.0,218645.0,77595.44,,77595.44000000034,2021-07-31 15:52:15+00:00,2021-07-31 15:53:45+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1084.75,True,TP,1.0,1255.676827778921,1189.7349617586424,1334.1683162854595
141,425,85.0,74.0,1.0,1.0,,2021-07-31 15:55:59+00:00,,,,Methane,144.9034161,666.1303497,787.6739325,544.5867669,,4.16922915,,,1.0,,2021-07-31 15:55:41+00:00,2021-07-31 15:55:41+00:00,NASA-GEOS,CarbonMapper,,73858.55,4.0,218645.0,73858.55,,73858.54999999974,2021-07-31 15:54:11+00:00,2021-07-31 15:55:41+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1543.555,True,TP,1.0,1192.1807229940819,1128.13804148487,1264.3927608380782
142,627,287.0,59.0,1.0,1.0,,2021-07-31 15:55:59+00:00,,,,Methane,144.9034161,508.3977675,611.010863,405.784672,,3.182,,,1.0,,2021-07-31 15:55:41+00:00,2021-07-31 15:55:41+00:00,Sonic,CarbonMapper,,73858.55,4.0,218645.0,73858.55,,73858.54999999974,2021-07-31 15:54:11+00:00,2021-07-31 15:55:41+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1543.555,True,TP,1.0,1191.7881017812992,1124.1491688355388,1266.9442136551027
143,426,86.0,75.0,1.0,1.0,,2021-07-31 15:57:54+00:00,,,,Methane,139.16896210000002,1043.633126,1220.716791,866.5494609,,4.16922915,,,1.0,,2021-07-31 15:57:33+00:00,2021-07-31 15:57:33+00:00,NASA-GEOS,CarbonMapper,,72808.45,4.0,218645.0,72808.45,,72808.45000000011,2021-07-31 15:56:03+00:00,2021-07-31 15:57:33+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1955.3100000000002,True,TP,1.0,1174.7055913904067,1107.0386987393772,1246.7111227994767
144,628,288.0,60.0,1.0,1.0,,2021-07-31 15:57:54+00:00,,,,Methane,139.16896210000002,944.1160732999999,1136.642593,751.5895537,,3.771666667,,,1.0,,2021-07-31 15:57:33+00:00,2021-07-31 15:57:33+00:00,Sonic,CarbonMapper,,72808.45,4.0,218645.0,72808.45,,72808.45000000011,2021-07-31 15:56:03+00:00,2021-07-31 15:57:33+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1955.3100000000002,True,TP,1.0,1175.7767374243926,1106.9170603372722,1250.189021943497
145,427,87.0,76.0,1.0,1.0,,2021-07-31 15:59:57+00:00,,,,Methane,147.0,563.0549516,691.7567773,434.3531259,,4.028799491,,,1.0,,2021-07-31 15:59:29+00:00,2021-07-31 15:59:29+00:00,NASA-GEOS,CarbonMapper,,71837.8,4.0,218645.0,71837.8,,71837.79999999974,2021-07-31 15:57:59+00:00,2021-07-31 15:59:29+00:00,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,2378.75,True,TP,1.0,1160.6451380310516,1094.2820399615143,1234.382496424186
